,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,mode,speechiness,tempo,valence,target
504,0.14800000000000002,0.327,275286,0.654,0.00442,6,0.0939,0,0.0364,102.53200000000001,0.262,1
505,0.0173,0.6459999999999999,197132,0.778,0.0,1,0.0702,0,0.10300000000000001,127.81299999999999,0.17300000000000001,1
506,0.009909999999999999,0.486,252707,0.526,0.158,0,0.0976,1,0.0272,75.461,0.726,1
507,0.473,0.551,283373,0.504,0.664,7,0.0818,1,0.0309,115.99799999999999,0.13699999999999998,1
508,0.0246,0.586,374133,0.8059999999999999,0.000167,1,0.353,1,0.0548,110.325,0.207,1
509,0.00909,0.6940000000000001,337187,0.716,0.000814,7,0.0772,1,0.0513,121.427,0.8959999999999999,1
510,0.122,0.8170000000000001,220987,0.528,0.0,1,0.284,1,0.0656,100.99700000000001,0.161,1
511,0.0764,0.611,255320,0.677,0.0698,10,0.24100000000000002,0,0.034,166.04,0.233,1
512,0.419,0.727,239360,0.657,0.0,0,0.0624,1,0.188,82.553,0.794,1
513,0.22899999999999998,0.485,330920,0.7929999999999999,0.784,0,0.406,1,0.0573,131.951,0.295,1
514,0.0413,0.52,269000,0.872,0.725,8,0.161,1,0.0483,111.958,0.524,1
515,0.000105,0.39899999999999997,304907,0.7609999999999999,0.0456,9,0.0757,1,0.0334,140.084,0.244,1
516,0.52,0.5820000000000001,212602,0.903,0.779,0,0.243,1,0.0335,119.45700000000001,0.902,1
517,0.0833,0.852,237533,0.523,0.0,5,0.106,0,0.032,130.154,0.648,1
518,0.0156,0.623,289640,0.8059999999999999,0.0769,0,0.201,1,0.0352,130.049,0.847,1
519,0.145,0.8440000000000001,265400,0.688,0.00351,4,0.10400000000000001,0,0.29100000000000004,96.671,0.747,1
520,0.0275,0.684,195373,0.603,0.00031099999999999997,11,0.191,0,0.0989,81.0,0.508,1
521,0.000103,0.498,322933,0.5529999999999999,0.528,5,0.273,1,0.0332,111.015,0.228,1
522,0.0329,0.162,247027,0.254,0.122,2,0.0631,1,0.0359,108.943,0.0778,1
523,0.0842,0.6709999999999999,272175,0.784,0.0121,4,0.231,0,0.0303,122.995,0.545,1
524,0.597,0.792,239427,0.387,0.000106,8,0.0757,0,0.0464,136.996,0.677,1
525,0.0801,0.41700000000000004,213853,0.9440000000000001,0.00141,9,0.0862,1,0.0459,109.721,0.376,1
526,0.0726,0.7390000000000001,386907,0.526,0.0,4,0.215,0,0.10099999999999999,143.94799999999998,0.374,1
527,0.203,0.7909999999999999,286213,0.9159999999999999,0.0,2,0.0924,1,0.17800000000000002,103.709,0.62,1
528,0.0034100000000000003,0.491,128187,0.935,0.348,1,0.121,1,0.0343,157.993,0.9640000000000001,1
529,0.0581,0.748,306600,0.586,0.0,1,0.156,1,0.0512,140.067,0.162,1
530,7.79e-05,0.35100000000000003,141305,0.9309999999999999,0.129,6,0.226,0,0.0539,126.39399999999999,0.604,1
531,0.001,0.48,139560,0.9640000000000001,0.000273,7,0.131,1,0.0656,98.49600000000001,0.579,1
532,3.41e-05,0.12300000000000001,99413,0.963,0.0329,10,0.292,1,0.0543,198.04,0.68,1
533,0.008140000000000001,0.401,93267,0.972,0.878,0,0.382,1,0.0886,152.839,0.405,1
534,0.00022999999999999998,0.228,182600,0.8859999999999999,0.848,9,0.307,0,0.0497,165.201,0.499,1
535,0.0214,0.465,295880,0.633,0.79,11,0.105,0,0.0578,130.07399999999998,0.0451,1
536,0.11,0.43799999999999994,192000,0.539,0.0,8,0.14300000000000002,1,0.166,166.649,0.0759,1
537,0.0036,0.396,186627,0.601,0.531,0,0.11599999999999999,1,0.0515,129.996,0.35100000000000003,1
538,0.000183,0.596,178800,0.628,0.007670000000000001,5,0.187,0,0.0503,139.965,0.52,1
539,0.000964,0.276,141627,0.7659999999999999,0.858,7,0.15,0,0.0373,158.188,0.547,1
540,0.10400000000000001,0.24100000000000002,194600,0.588,0.00042,7,0.087,1,0.0313,171.882,0.506,1
541,0.000341,0.821,397166,0.902,0.909,11,0.0898,1,0.0542,112.98,0.26899999999999996,1
542,0.8540000000000001,0.354,476164,0.228,0.8,0,0.113,1,0.0296,82.758,0.0745,1
543,0.0372,0.638,210160,0.897,0.00748,7,0.0691,0,0.0504,133.94799999999998,0.915,1
544,0.0101,0.6509999999999999,247360,0.642,0.00018600000000000002,2,0.0902,1,0.16699999999999998,88.23700000000001,0.711,1
545,0.0543,0.625,193147,0.5760000000000001,4.07e-05,11,0.187,0,0.175,179.063,0.223,1
546,0.16899999999999998,0.759,346160,0.772,0.0687,7,0.0668,1,0.125,89.245,0.752,1
547,0.0175,0.726,190360,0.664,0.0,0,0.195,1,0.10800000000000001,75.571,0.494,1
548,0.8,0.611,448315,0.9,0.872,1,0.19,1,0.0593,129.72899999999998,0.322,1
549,0.0845,0.865,233300,0.5489999999999999,0.158,0,0.081,1,0.244,142.8,0.619,1
550,0.00135,0.794,375179,0.48100000000000004,0.883,6,0.0833,1,0.149,114.00299999999999,0.314,1
551,0.0193,0.614,323600,0.677,0.518,9,0.10800000000000001,0,0.0323,126.477,0.726,1
552,0.0113,0.535,258413,0.857,0.007509999999999999,9,0.47200000000000003,0,0.0543,91.053,0.431,1
553,0.45299999999999996,0.815,230307,0.672,0.0,8,0.11199999999999999,1,0.27,151.362,0.813,1
554,0.0010400000000000001,0.595,247175,0.794,0.00733,0,0.0693,1,0.0345,131.619,0.685,1
555,4.0600000000000004e-05,0.6829999999999999,230587,0.698,0.000113,9,0.057999999999999996,1,0.0395,125.999,0.9620000000000001,1
556,0.0829,0.722,192026,0.619,0.0,9,0.0533,0,0.35200000000000004,140.031,0.606,1
557,0.0985,0.647,277375,0.841,0.0,10,0.897,1,0.16399999999999998,139.963,0.8859999999999999,1
558,0.000455,0.428,146227,0.972,0.0008539999999999999,11,0.313,0,0.0514,133.064,0.48,1
559,9.19e-06,0.325,109533,0.9179999999999999,0.000288,2,0.276,1,0.071,95.537,0.184,1
560,0.07400000000000001,0.912,400751,0.7809999999999999,0.762,7,0.348,0,0.0444,119.978,0.8909999999999999,1
561,0.0324,0.7709999999999999,246573,0.41600000000000004,0.0,0,0.111,0,0.0894,131.952,0.218,1
562,0.0006900000000000001,0.759,398615,0.764,0.7190000000000001,10,0.11599999999999999,0,0.0446,117.99600000000001,0.315,1
563,0.135,0.691,264213,0.737,0.0291,10,0.127,0,0.0447,108.04899999999999,0.675,1
564,0.139,0.701,261120,0.8220000000000001,0.0526,6,0.0726,1,0.0366,129.03,0.7390000000000001,1
565,0.263,0.736,260413,0.58,0.6629999999999999,5,0.10099999999999999,0,0.0485,140.04,0.14400000000000002,1
566,0.131,0.564,171573,0.912,8.05e-06,5,0.369,0,0.14300000000000002,92.054,0.5820000000000001,1
567,0.16399999999999998,0.8240000000000001,181800,0.513,0.0,8,0.0487,1,0.20800000000000002,99.93799999999999,0.568,1
568,0.0451,0.406,152040,0.74,0.722,0,0.637,1,0.031,92.333,0.8220000000000001,1
569,0.11599999999999999,0.762,204293,0.883,0.0,0,0.3,1,0.18,140.974,0.7809999999999999,1
570,0.078,0.54,187847,0.77,0.0,7,0.0846,1,0.354,99.882,0.62,1
571,0.109,0.8340000000000001,389508,0.48100000000000004,0.8220000000000001,8,0.111,1,0.135,121.999,0.306,1
572,0.00855,0.7140000000000001,155337,0.905,2.55e-05,8,0.146,1,0.0289,125.927,0.8240000000000001,1
573,0.0015,0.36,162168,0.774,0.807,3,0.0996,1,0.0384,80.205,0.664,1
574,0.018000000000000002,0.609,209760,0.7979999999999999,8.68e-06,5,0.434,0,0.0404,130.034,0.405,1
575,0.0047,0.777,309180,0.688,0.69,8,0.096,0,0.0681,126.01899999999999,0.18,1
576,0.135,0.7490000000000001,267307,0.647,0.0,2,0.142,1,0.13699999999999998,146.024,0.196,1
577,0.0202,0.67,260853,0.544,0.00792,1,0.14,0,0.124,140.037,0.331,1
578,0.00627,0.684,228907,0.637,0.0,9,0.297,1,0.061,140.063,0.245,1
579,0.151,0.633,321627,0.85,0.0,5,0.0556,0,0.344,97.93299999999999,0.7609999999999999,1
580,0.049,0.594,457205,0.77,0.9,0,0.10300000000000001,1,0.0629,125.98700000000001,0.14,1
581,0.0119,0.473,196664,0.794,0.00218,9,0.418,1,0.0462,139.313,0.293,1
582,0.00207,0.9309999999999999,255844,0.606,0.461,1,0.092,1,0.26899999999999996,94.01799999999999,0.865,1
583,0.43200000000000005,0.7440000000000001,232611,0.685,0.0,7,0.319,1,0.34,87.675,0.56,1
584,0.0452,0.752,150053,0.7829999999999999,0.0,9,0.19399999999999998,1,0.151,159.912,0.611,1
585,0.00469,0.821,280173,0.469,0.0,8,0.141,1,0.0473,132.002,0.321,1
586,0.00271,0.9079999999999999,237293,0.513,0.0,2,0.141,1,0.0973,130.047,0.256,1
587,0.0401,0.636,267147,0.7020000000000001,0.0,11,0.105,1,0.0743,125.99799999999999,0.47100000000000003,1
588,0.239,0.8390000000000001,636213,0.583,0.0,1,0.262,1,0.268,87.99,0.557,1
589,0.0425,0.79,173160,0.531,0.0,8,0.266,1,0.19699999999999998,86.306,0.498,1
590,0.0596,0.787,121874,0.81,0.125,5,0.625,1,0.0993,77.505,0.606,1
591,0.00045099999999999996,0.603,342020,0.978,0.493,11,0.40399999999999997,0,0.18600000000000003,150.072,0.496,1
592,0.00402,0.937,225940,0.67,0.0,9,0.10800000000000001,1,0.107,136.029,0.5920000000000001,1
593,0.0912,0.748,275907,0.703,0.0036,2,0.0635,1,0.0663,110.615,0.618,1
594,0.007409999999999999,0.727,250587,0.235,0.0159,0,0.0769,1,0.16,127.16,0.59,1
595,0.000117,0.857,222330,0.948,0.816,10,0.317,0,0.204,140.002,0.669,1
596,0.0295,0.7929999999999999,432800,0.978,0.0331,11,0.0764,0,0.0648,124.92200000000001,0.711,1
597,0.0492,0.738,461560,0.8079999999999999,0.7340000000000001,10,0.036000000000000004,0,0.0522,120.24799999999999,0.816,1
598,0.00905,0.8640000000000001,223071,0.86,0.0,11,0.183,1,0.17800000000000002,140.029,0.883,1
599,0.0234,0.688,219618,0.457,0.0,7,0.127,1,0.0338,109.27799999999999,0.645,1
600,0.423,0.7859999999999999,267160,0.525,0.461,1,0.0876,0,0.0388,128.014,0.43,1
601,0.00201,0.7340000000000001,394857,0.6859999999999999,0.11,5,0.0408,0,0.0761,128.02100000000002,0.5429999999999999,1
602,0.0196,0.765,246823,0.8909999999999999,0.0145,9,0.0293,0,0.0514,126.99,0.564,1
603,0.00263,0.725,238640,0.7979999999999999,2.14e-06,0,0.0791,0,0.162,124.045,0.72,1
604,0.013999999999999999,0.9620000000000001,156800,0.5920000000000001,0.642,9,0.134,0,0.10800000000000001,130.684,0.361,1
605,0.0016699999999999998,0.845,292654,0.455,5.9699999999999994e-05,11,0.0414,1,0.0693,119.98700000000001,0.8320000000000001,1
606,0.000321,0.5,261587,0.95,0.0293,6,0.382,1,0.0677,120.038,0.298,1
607,0.0537,0.648,322760,0.547,0.0439,5,0.0826,1,0.0245,141.378,0.851,1
608,0.00576,0.77,347387,0.69,0.0107,9,0.0684,0,0.0977,118.98899999999999,0.721,1
609,3.13e-05,0.61,420384,0.907,0.698,11,0.23,0,0.0384,112.007,0.397,1
610,0.00318,0.6629999999999999,146906,0.877,0.00217,5,0.124,0,0.0538,135.989,0.396,1
611,0.0005480000000000001,0.831,155042,0.373,0.000362,1,0.1,1,0.157,96.115,0.35600000000000004,1
612,0.0482,0.653,141724,0.8170000000000001,0.0,1,0.157,1,0.239,135.345,0.493,1
613,8.340000000000001e-05,0.72,255135,0.748,0.0,5,0.11,1,0.447,182.06400000000002,0.555,1
614,0.769,0.8079999999999999,118353,0.593,2.07e-06,1,0.111,1,0.344,89.876,0.88,1
615,0.0302,0.7979999999999999,216585,0.48100000000000004,0.0,7,0.128,1,0.314,127.13600000000001,0.64,1
616,0.0070599999999999994,0.586,245733,0.915,0.23600000000000002,6,0.192,1,0.031,117.99,0.747,1
617,0.15,0.695,240040,0.615,0.000212,7,0.0879,0,0.042,124.015,0.425,1
618,0.007490000000000001,0.5870000000000001,250299,0.784,0.0126,9,0.264,1,0.0469,139.99,0.13,1
619,0.0765,0.675,205533,0.862,0.000609,8,0.364,0,0.0501,124.98200000000001,0.8190000000000001,1
620,0.11599999999999999,0.6709999999999999,239613,0.73,0.000356,8,0.201,1,0.0369,112.01100000000001,0.302,1
621,0.00221,0.632,156614,0.7929999999999999,0.0,10,0.171,0,0.102,189.99200000000002,0.39299999999999996,1
622,0.0106,0.774,227327,0.92,0.433,11,0.146,1,0.25,128.97,0.223,1
623,0.0415,0.941,207040,0.685,0.0,10,0.08,1,0.0752,97.524,0.695,1
624,0.0426,0.794,248413,0.8109999999999999,1.07e-06,6,0.10099999999999999,0,0.038,116.04700000000001,0.865,1
625,0.0436,0.805,192623,0.634,0.0,7,0.0579,1,0.0535,143.944,0.76,1
626,0.00584,0.39399999999999996,225680,0.669,0.0,7,0.33399999999999996,1,0.055999999999999994,169.929,0.195,1
627,0.0347,0.635,224747,0.45899999999999996,0.000184,2,0.077,1,0.0491,114.865,0.345,1
628,0.00116,0.669,211042,0.765,0.0,8,0.312,1,0.051,131.946,0.163,1
629,0.0637,0.742,304880,0.912,0.0,6,0.599,0,0.13,137.975,0.562,1
630,0.244,0.624,205973,0.752,0.0,4,0.131,1,0.121,134.02100000000002,0.862,1
631,0.45,0.622,218480,0.628,0.0,7,0.251,0,0.243,144.812,0.304,1
632,0.121,0.7190000000000001,216000,0.66,0.0,2,0.127,1,0.0829,119.99600000000001,0.35700000000000004,1
633,0.000478,0.525,200015,0.8,0.429,11,0.319,1,0.122,80.032,0.52,1
634,0.14,0.525,291162,0.5379999999999999,0.11699999999999999,11,0.095,0,0.0783,175.953,0.7909999999999999,1
635,0.000373,0.47200000000000003,246427,0.855,0.93,0,0.887,1,0.069,154.908,0.166,1
636,0.00417,0.9,262168,0.929,2.0399999999999998e-05,7,0.524,1,0.14800000000000002,129.991,0.5660000000000001,1
637,0.000839,0.802,334849,0.586,0.0212,5,0.0587,1,0.10300000000000001,128.011,0.40700000000000003,1
638,0.00042300000000000004,0.723,358436,0.669,0.9359999999999999,11,0.0751,0,0.0582,126.01299999999999,0.156,1
639,0.284,0.797,253187,0.508,0.00859,9,0.35600000000000004,0,0.0455,118.03200000000001,0.958,1
640,0.00255,0.8690000000000001,224107,0.426,0.534,7,0.113,1,0.20199999999999999,127.059,0.457,1
641,0.0302,0.7559999999999999,256933,0.595,1.98e-06,1,0.146,1,0.0333,130.031,0.0681,1
642,0.0267,0.821,632693,0.7929999999999999,1.3699999999999998e-05,6,0.0751,0,0.0391,116.009,0.91,1
643,0.000891,0.8059999999999999,297907,0.772,0.8640000000000001,6,0.10099999999999999,1,0.0856,125.325,0.436,1
644,0.152,0.7020000000000001,420107,0.504,5.11e-06,9,0.22,1,0.342,121.374,0.794,1
645,0.0956,0.6459999999999999,282791,0.929,1.12e-06,2,0.159,1,0.19399999999999998,128.995,0.22899999999999998,1
646,0.000736,0.491,281853,0.883,3.19e-05,4,0.369,0,0.0306,131.75,0.516,1
647,0.027999999999999997,0.29100000000000004,192960,0.9009999999999999,0.627,2,0.11599999999999999,0,0.0563,150.05200000000002,0.511,1
648,0.27399999999999997,0.6829999999999999,266173,0.7759999999999999,0.0748,0,0.0885,1,0.0754,126.18,0.667,1
649,0.00845,0.799,207843,0.605,0.0143,7,0.485,1,0.28600000000000003,194.055,0.37799999999999995,1
650,0.00968,0.836,230627,0.8170000000000001,0.0,7,0.114,1,0.0677,112.007,0.6579999999999999,1
651,0.0613,0.9309999999999999,202199,0.415,0.0,7,0.059000000000000004,1,0.293,97.995,0.614,1
652,0.00579,0.6829999999999999,284267,0.9890000000000001,0.00108,9,0.0964,0,0.0616,91.55799999999999,0.78,1
653,0.0472,0.379,570733,0.782,0.748,11,0.265,1,0.0358,101.698,0.529,1
654,0.00028900000000000003,0.7709999999999999,227143,0.9490000000000001,0.602,8,0.595,1,0.175,111.959,0.37200000000000005,1
655,0.000183,0.695,295714,0.792,0.439,9,0.0638,0,0.0328,112.008,0.424,1
656,0.000258,0.375,212947,0.804,0.6940000000000001,7,0.322,0,0.0372,154.066,0.39399999999999996,1
657,0.00533,0.42100000000000004,164289,0.8,0.332,11,0.381,1,0.303,189.935,0.0951,1
658,0.0216,0.8859999999999999,217893,0.474,0.0,1,0.08800000000000001,0,0.27399999999999997,150.06799999999998,0.823,1
659,0.0597,0.65,242056,0.985,0.325,6,0.36,0,0.133,153.009,0.667,1
660,0.0155,0.76,285651,0.9440000000000001,0.85,6,0.363,0,0.0733,123.985,0.294,1
661,0.0645,0.8240000000000001,180107,0.883,0.0707,0,0.409,1,0.10800000000000001,127.98899999999999,0.846,1
662,0.0553,0.48200000000000004,350120,0.72,2.07e-06,2,0.461,1,0.271,90.999,0.222,1
663,0.00778,0.7859999999999999,263120,0.604,0.0,6,0.102,1,0.0614,140.054,0.502,1
664,0.00842,0.853,139240,0.578,0.0,10,0.095,0,0.2,98.027,0.5660000000000001,1
665,0.315,0.794,236280,0.82,0.0,11,0.531,1,0.152,140.042,0.821,1
666,0.114,0.725,251333,0.6609999999999999,0.0,7,0.29100000000000004,1,0.131,127.82,0.43200000000000005,1
667,0.025,0.8540000000000001,207264,0.46,0.0,10,0.128,0,0.14,97.512,0.49200000000000005,1
668,0.436,0.862,198531,0.364,0.0,11,0.0688,0,0.13699999999999998,97.51,0.7659999999999999,1
669,0.461,0.43200000000000005,262857,0.703,0.0,10,0.779,0,0.332,187.30200000000002,0.675,1
670,0.0235,0.847,246100,0.713,0.0,6,0.331,0,0.24100000000000002,132.063,0.33799999999999997,1
671,0.444,0.654,165432,0.794,0.0,1,0.127,1,0.322,96.973,0.46399999999999997,1
672,0.000134,0.701,389493,0.914,0.00013700000000000002,7,0.16899999999999998,1,0.129,123.96600000000001,0.37200000000000005,1
673,0.00264,0.8440000000000001,310334,0.728,0.865,11,0.0544,0,0.0582,124.29700000000001,0.635,1
674,0.155,0.5820000000000001,311093,0.884,0.0,8,0.0725,0,0.166,150.195,0.67,1
675,0.0352,0.6970000000000001,172760,0.682,0.0,7,0.664,1,0.21899999999999997,155.74200000000002,0.672,1
676,0.003,0.7659999999999999,227027,0.45299999999999996,3.4899999999999995e-05,6,0.0923,0,0.067,100.00200000000001,0.34600000000000003,1
677,0.426,0.872,188347,0.541,0.000789,5,0.132,1,0.10300000000000001,95.971,0.653,1
678,0.0152,0.621,335156,0.813,0.0,6,0.691,0,0.158,141.91,0.524,1
679,0.311,0.675,205740,0.617,0.0,10,0.19,1,0.256,140.124,0.508,1
680,0.10400000000000001,0.6890000000000001,229853,0.879,0.0376,0,0.49,0,0.0978,170.03599999999997,0.544,1
681,0.011000000000000001,0.63,160858,0.664,0.08199999999999999,9,0.105,1,0.172,179.955,0.231,1
682,0.00246,0.514,296400,0.75,0.0285,2,0.139,1,0.027999999999999997,86.01799999999999,0.551,1
683,0.0557,0.599,222160,0.677,0.00018,11,0.434,1,0.0314,126.012,0.10800000000000001,1
684,0.0281,0.64,197120,0.888,8.01e-05,1,0.0584,0,0.16899999999999998,87.93,0.664,1
685,0.475,0.599,228467,0.5329999999999999,0.0015300000000000001,9,0.235,0,0.0472,122.262,0.609,1
686,0.35600000000000004,0.667,234994,0.9009999999999999,0.0039299999999999995,9,0.0774,0,0.0275,140.026,0.8240000000000001,1
687,0.109,0.742,214693,0.77,0.0239,10,0.10400000000000001,0,0.0514,96.988,0.687,1
688,0.0938,0.8740000000000001,281373,0.7040000000000001,0.0,9,0.409,1,0.102,119.954,0.444,1
689,0.152,0.726,178507,0.8340000000000001,0.6829999999999999,10,0.0845,1,0.0565,130.04,0.574,1
690,0.0247,0.8340000000000001,285947,0.732,0.0,1,0.11199999999999999,1,0.138,130.011,0.308,1
691,0.00469,0.7120000000000001,252313,0.865,0.0412,1,0.121,1,0.083,113.015,0.831,1
692,0.42200000000000004,0.42200000000000004,260276,0.6409999999999999,0.0,10,0.317,0,0.32299999999999995,187.02700000000002,0.6679999999999999,1
693,0.268,0.6509999999999999,182384,0.773,0.0,6,0.172,0,0.262,129.882,0.418,1
694,0.0014199999999999998,0.728,294011,0.77,0.22899999999999998,10,0.603,0,0.0426,108.991,0.6679999999999999,1
695,0.0296,0.907,849960,0.643,0.0265,1,0.105,0,0.0549,124.90899999999999,0.363,1
696,0.00255,0.855,233272,0.898,2.95e-05,7,0.0563,1,0.061,135.965,0.525,1
697,0.000901,0.769,215294,0.792,0.0,7,0.385,1,0.111,136.02100000000002,0.32299999999999995,1
698,0.00525,0.7,307467,0.675,0.0,2,0.657,1,0.149,124.882,0.22699999999999998,1
699,0.0215,0.825,199973,0.489,0.0,11,0.111,1,0.263,96.99,0.424,1
700,0.015,0.607,216453,0.9129999999999999,0.11800000000000001,11,0.16399999999999998,1,0.069,124.677,0.517,1
701,0.0193,0.7509999999999999,211825,0.882,0.0,1,0.15,1,0.0819,140.10299999999998,0.657,1
702,0.32,0.723,210880,0.848,0.0,5,0.14400000000000002,1,0.0833,116.021,0.261,1
703,0.0015199999999999999,0.626,299383,0.888,0.0551,9,0.243,0,0.0461,126.976,0.728,1
704,0.0072299999999999994,0.743,259683,0.633,0.0,9,0.24600000000000002,1,0.235,85.041,0.39799999999999996,1
705,0.22399999999999998,0.752,437293,0.767,0.9309999999999999,5,0.0833,0,0.0469,117.973,0.564,1
706,0.000768,0.66,214636,0.763,0.0389,4,0.0637,0,0.0636,137.93200000000002,0.6609999999999999,1
707,0.00144,0.21100000000000002,162436,0.963,0.000732,7,0.162,1,0.11800000000000001,128.113,0.395,1
708,0.0252,0.528,290933,0.514,0.0894,2,0.0725,1,0.133,122.87200000000001,0.428,1
709,4.91e-05,0.442,207027,0.797,0.293,1,0.0749,1,0.0349,135.018,0.27399999999999997,1
710,0.0468,0.8759999999999999,170480,0.716,0.000482,1,0.0667,1,0.135,131.942,0.758,1
711,0.0017399999999999998,0.67,174122,0.848,0.00168,0,0.385,0,0.0537,124.029,0.46,1
712,0.268,0.237,311680,0.89,0.843,5,0.122,1,0.0599,169.792,0.308,1
713,0.0438,0.59,453949,0.721,0.0155,11,0.35200000000000004,0,0.0317,111.524,0.6629999999999999,1
714,0.000334,0.907,183581,0.616,0.425,6,0.11,0,0.0577,124.036,0.614,1
715,0.0175,0.764,198907,0.547,0.000161,0,0.23,1,0.0576,89.993,0.40399999999999997,1
716,0.0426,0.667,280080,0.465,0.006490000000000001,8,0.465,1,0.0339,123.883,0.33799999999999997,1
717,0.00349,0.772,227880,0.40700000000000003,2.4e-05,6,0.0705,0,0.0907,100.006,0.287,1
718,0.7170000000000001,0.345,237973,0.313,0.000822,4,0.1,1,0.0681,207.96900000000002,0.166,1
719,0.0151,0.502,255632,0.732,0.00011899999999999999,1,0.0897,1,0.168,122.025,0.529,1
720,0.03,0.35,313707,0.8440000000000001,0.0,1,0.177,0,0.0438,114.64,0.107,1
721,0.344,0.69,237040,0.737,0.0,1,0.243,1,0.0363,115.02,0.821,1
722,0.278,0.716,205800,0.568,1.98e-06,2,0.385,1,0.212,136.894,0.915,1
723,0.591,0.624,251627,0.7240000000000001,7.79e-06,10,0.10099999999999999,1,0.10099999999999999,78.008,0.62,1
724,0.18899999999999997,0.74,261360,0.7979999999999999,0.00128,0,0.305,1,0.146,119.964,0.574,1
725,0.0543,0.81,527705,0.9490000000000001,0.9570000000000001,2,0.155,1,0.0428,121.971,0.778,1
726,0.8859999999999999,0.574,217053,0.324,0.0817,0,0.28,1,0.0307,91.007,0.226,1
727,0.076,0.741,257733,0.894,4.8899999999999996e-05,2,0.0835,1,0.069,111.969,0.31,1
728,0.00963,0.667,277688,0.848,0.000213,10,0.317,0,0.05,119.975,0.895,1
729,0.000195,0.122,377177,0.9129999999999999,0.713,11,0.26899999999999996,0,0.0499,185.90599999999998,0.0957,1
730,0.0715,0.8690000000000001,275867,0.7120000000000001,0.0,9,0.272,1,0.10300000000000001,120.0,0.45799999999999996,1
731,0.0246,0.841,283693,0.733,0.0,1,0.174,1,0.142,130.009,0.29100000000000004,1
732,0.0116,0.816,224853,0.5429999999999999,0.0,0,0.13,1,0.23800000000000002,95.04,0.373,1
733,0.649,0.28800000000000003,171620,0.39399999999999996,0.7120000000000001,7,0.145,1,0.0399,151.632,0.0733,1
734,0.0392,0.57,405213,0.742,0.177,6,0.0993,1,0.0366,127.193,0.039,1
735,0.00626,0.807,442213,0.634,0.0288,11,0.0442,1,0.0727,94.242,0.674,1
736,0.0086,0.6559999999999999,224286,0.787,0.0923,8,0.376,1,0.043,94.495,0.0933,1
737,0.0152,0.33299999999999996,264384,0.789,0.0,6,0.0639,1,0.0782,82.66,0.33799999999999997,1
738,0.064,0.652,224685,0.7440000000000001,2.8699999999999996e-05,7,0.342,0,0.0378,123.006,0.488,1
739,0.000986,0.7709999999999999,218356,0.857,0.0161,8,0.32299999999999995,0,0.102,108.03,0.66,1
740,0.9490000000000001,0.619,240707,0.324,5.42e-05,9,0.114,0,0.0271,111.927,0.0968,1
741,0.00048300000000000003,0.701,224200,0.8290000000000001,0.00223,6,0.14,0,0.0513,132.349,0.501,1
742,0.503,0.6829999999999999,250653,0.478,5.2600000000000005e-05,2,0.113,1,0.0356,115.12100000000001,0.7709999999999999,1
743,0.364,0.507,180000,0.63,0.0127,4,0.293,1,0.0355,130.141,0.5589999999999999,1
744,0.514,0.529,178507,0.645,0.00821,7,0.113,1,0.0265,112.575,0.46399999999999997,1
745,0.35100000000000003,0.561,155040,0.32899999999999996,0.0311,2,0.11599999999999999,1,0.0282,105.029,0.297,1
746,0.000294,0.8270000000000001,352341,0.462,0.5429999999999999,8,0.0886,1,0.0623,123.994,0.341,1
747,0.134,0.359,229147,0.662,0.0,1,0.0907,1,0.0466,152.096,0.29600000000000004,1
748,0.00969,0.589,323480,0.621,0.0010400000000000001,5,0.18100000000000002,0,0.0468,140.03,0.39799999999999996,1
749,7.59e-05,0.597,343878,0.8390000000000001,0.825,7,0.55,1,0.0377,108.993,0.19899999999999998,1
750,0.00778,0.677,256133,0.64,0.47700000000000004,11,0.09300000000000001,0,0.0428,110.639,0.912,1
751,0.0261,0.556,260147,0.722,0.0163,9,0.166,1,0.0475,130.028,0.508,1
752,0.0416,0.348,223227,0.856,0.0,2,0.203,0,0.0979,188.046,0.261,1
753,0.00207,0.46799999999999997,235920,0.971,0.00329,1,0.146,0,0.0609,92.00299999999999,0.8140000000000001,1
754,0.162,0.529,230213,0.95,0.00199,9,0.616,1,0.055999999999999994,119.964,0.456,1
755,0.0233,0.8240000000000001,299960,0.5720000000000001,8.19e-06,11,0.20800000000000002,1,0.0652,153.977,0.669,1
756,0.37,0.645,272453,0.836,0.0,2,0.125,0,0.159,123.96600000000001,0.17600000000000002,1
757,0.00392,0.6829999999999999,201987,0.6920000000000001,0.00044100000000000004,9,0.105,0,0.0396,103.848,0.593,1
758,0.14,0.85,220347,0.534,0.000893,1,0.313,1,0.322,98.00399999999999,0.963,1
759,0.0796,0.868,342773,0.627,0.0,1,0.0983,0,0.11599999999999999,131.097,0.314,1
760,0.00135,0.7020000000000001,218483,0.74,0.8959999999999999,5,0.0481,0,0.17300000000000001,145.05,0.583,1
761,0.858,0.741,227627,0.449,0.000522,5,0.133,1,0.0583,95.10799999999999,0.444,1
762,0.46399999999999997,0.655,190330,0.7040000000000001,0.877,0,0.134,0,0.0413,99.96,0.696,1
763,0.00539,0.7490000000000001,216013,0.857,0.0,3,0.192,1,0.0435,111.906,0.355,1
764,0.00011,0.742,449499,0.965,0.607,1,0.0703,0,0.0538,123.04,0.391,1
765,0.000595,0.805,445417,0.79,0.889,0,0.0296,1,0.0577,122.994,0.5329999999999999,1
